,Insider Trading,Relationship,Date,Transaction,Cost,#Shares,Value ($),#Shares Total,SEC Form 4,Insider_id,Ticker
13,Quane Alessandrea C.,EVP and Chief Risk Officer,2020-12-14,Sale,38.68,12750.0,493146.0,44086.0,Dec 16 04:16 PM,1667819,AIG
14,AMERICAN INTERNATIONAL GROUP I,10% Owner,2020-10-30,Buy,16.0,625000.0,10000000.0,625000.0,Nov 02 04:34 PM,5272,AIG
15,Habayeb Elias F.,"Sr. VP, Depty. CFO & CAO",2020-09-04,Sale,29.4,8500.0,249920.0,5745.0,Sep 08 04:19 PM,1645587,AIG
16,Ling Karen,EVP and Chief HR Officer,2020-07-29,Option Exercise,0.0,4576.0,0.0,10809.0,Jul 30 07:03 PM,1597450,AIG
17,Ling Karen,EVP and Chief HR Officer,2020-07-29,Option Exercise,0.0,4576.0,0.0,10809.0,Jul 30 06:54 PM,1597450,AIG
18,Ling Karen,EVP and Chief HR Officer,2020-07-29,Option Exercise,0.0,4576.0,0.0,10809.0,Jul 30 06:45 PM,1597450,AIG
19,JURGENSEN WILLIAM G,Director,2020-05-06,Buy,24.1,20000.0,481966.0,35000.0,May 08 04:18 PM,1187349,AIG
0,Puech Olivier,"EVP & President, LatAm & EMEA",2021-01-08,Sale,220.0,320.0,70400.0,17146.0,Jan 12 04:26 PM,1754833,AMT
1,THOMPSON SAMME L,Director,2021-01-04,Option Exercise,50.78,2000.0,101560.0,22337.0,Jan 06 04:41 PM,1197598,AMT
2,THOMPSON SAMME L,Director,2021-01-04,Sale,226.07,2000.0,452140.0,20337.0,Jan 06 04:41 PM,1197598,AMT
3,HORMATS ROBERT D,Director,2020-12-28,Sale,218.87,100.0,21887.0,5859.0,Dec 30 04:08 PM,1029613,AMT
4,HORMATS ROBERT D,Director,2020-12-21,Sale,218.36,100.0,21836.0,5959.0,Dec 23 04:12 PM,1029613,AMT
5,Meyer Robert Joseph JR,"SVP, Chief Accounting Officer",2020-12-10,Sale,220.21,1100.0,242231.0,29698.0,Dec 14 04:12 PM,1363889,AMT
6,Puech Olivier,"EVP & President, LatAm & EMEA",2020-12-08,Sale,223.49,28.0,6258.0,17585.0,Dec 10 04:12 PM,1754833,AMT
7,Vondran Steven O,"EVP & President, U.S. Tower",2020-12-01,Option Exercise,81.18,1500.0,121770.0,23526.0,Dec 03 04:19 PM,1749304,AMT
8,Vondran Steven O,"EVP & President, U.S. Tower",2020-12-01,Sale,232.0,1500.0,348000.0,22026.0,Dec 03 04:19 PM,1749304,AMT
9,Vondran Steven O,"EVP & President, U.S. Tower",2020-11-02,Option Exercise,81.18,1500.0,121770.0,23526.0,Nov 04 04:41 PM,1749304,AMT
10,Vondran Steven O,"EVP & President, U.S. Tower",2020-11-02,Sale,232.58,1500.0,348870.0,22026.0,Nov 04 04:41 PM,1749304,AMT
11,Vondran Steven O,"EVP & President, U.S. Tower",2020-10-01,Option Exercise,81.18,1500.0,121770.0,23526.0,Oct 05 04:07 PM,1749304,AMT
12,Vondran Steven O,"EVP & President, U.S. Tower",2020-10-01,Sale,242.19,1500.0,363285.0,22026.0,Oct 05 04:07 PM,1749304,AMT
13,HORMATS ROBERT D,Director,2020-09-28,Sale,243.07,100.0,24307.0,6059.0,Sep 30 04:36 PM,1029613,AMT
14,Sharma Amit,"EVP, Asia",2020-09-21,Option Exercise,50.78,52601.0,2671079.0,266322.0,Sep 23 06:20 PM,1411313,AMT
15,HORMATS ROBERT D,Director,2020-09-21,Sale,243.38,100.0,24338.0,6159.0,Sep 23 06:14 PM,1029613,AMT
16,Sharma Amit,"EVP, Asia",2020-09-17,Sale,258.94,18440.0,4774832.0,213721.0,Sep 21 04:28 PM,1411313,AMT
17,SHARBUTT DAVID E,Director,2020-09-14,Sale,255.27,973.0,248378.0,763.0,Sep 16 04:34 PM,1179725,AMT
18,Vondran Steven O,"EVP & President, U.S. Tower",2020-09-01,Option Exercise,81.18,1500.0,121770.0,23724.0,Sep 03 06:16 PM,1749304,AMT
19,Vondran Steven O,"EVP & President, U.S. Tower",2020-09-01,Sale,248.44,1500.0,372660.0,22224.0,Sep 03 06:16 PM,1749304,AMT
20,Vondran Steven O,"EVP & President, U.S. Tower",2020-08-03,Sale,259.0,1334.0,345506.0,22224.0,Aug 05 05:16 PM,1749304,AMT
21,Puech Olivier,"EVP & President, LatAm & EMEA",2020-07-28,Option Exercise,94.71,4078.0,386227.0,21663.0,Jul 30 07:23 PM,1754833,AMT
22,Puech Olivier,"EVP & President, LatAm & EMEA",2020-07-28,Sale,265.0,4078.0,1080670.0,17585.0,Jul 30 07:23 PM,1754833,AMT
23,Puech Olivier,"EVP & President, LatAm & EMEA",2020-07-09,Option Exercise,94.71,3767.0,356773.0,21352.0,Jul 10 04:10 PM,1754833,AMT
24,Puech Olivier,"EVP & President, LatAm & EMEA",2020-07-09,Sale,265.0,3767.0,998255.0,17585.0,Jul 10 04:10 PM,1754833,AMT
25,Puech Olivier,"EVP & President, LatAm & EMEA",2020-07-08,Option Exercise,94.71,311.0,29455.0,18000.0,Jul 10 04:10 PM,1754833,AMT
26,Puech Olivier,"EVP & President, LatAm & EMEA",2020-07-08,Sale,266.7,415.0,110678.0,17585.0,Jul 10 04:10 PM,1754833,AMT
27,Vondran Steven O,"EVP & President, U.S. Tower",2020-07-01,Sale,259.5,1388.0,360184.0,23558.0,Jul 02 08:34 PM,1749304,AMT
28,SHARBUTT DAVID E,Director,2020-06-15,Sale,258.92,900.0,233028.0,1736.0,Jun 17 04:19 PM,1179725,AMT
29,REED JOANN A,Director,2020-06-08,Sale,266.87,1950.0,520397.0,48060.0,Jun 10 04:16 PM,1252013,AMT
30,Vondran Steven O,"EVP & President, U.S. Tower",2020-06-01,Sale,258.03,1369.0,353243.0,24946.0,Jun 03 04:06 PM,1749304,AMT
31,Meyer Robert Joseph JR,"SVP, Chief Accounting Officer",2020-05-08,Option Exercise,94.71,6439.0,609838.0,37120.0,May 12 04:19 PM,1363889,AMT
32,Meyer Robert Joseph JR,"SVP, Chief Accounting Officer",2020-05-08,Sale,238.11,6439.0,1533164.0,30681.0,May 12 04:19 PM,1363889,AMT
33,Vondran Steven O,"EVP & President, U.S. Tower",2020-05-01,Sale,233.24,1154.0,269159.0,26315.0,May 05 04:55 PM,1749304,AMT
34,Vondran Steven O,"EVP & President, U.S. Tower",2020-04-01,Sale,205.81,1229.0,252940.0,27469.0,Apr 03 04:18 PM,1749304,AMT
35,Puech Olivier,"EVP & President, LatAm & EMEA",2020-03-16,Sale,222.71,1186.0,264139.0,17585.0,Mar 17 04:11 PM,1754833,AMT
36,Puech Olivier,"EVP & President, LatAm & EMEA",2020-03-13,Sale,226.1,932.0,210726.0,18771.0,Mar 17 04:11 PM,1754833,AMT
37,Puech Olivier,"EVP & President, LatAm & EMEA",2020-03-12,Sale,223.63,2184.0,488415.0,19703.0,Mar 13 04:17 PM,1754833,AMT
38,Vondran Steven O,"EVP & President, U.S. Tower",2020-03-02,Sale,229.03,1278.0,292700.0,26160.0,Mar 04 04:24 PM,1749304,AMT
39,SHARBUTT DAVID E,Director,2021-02-27,Option Exercise,81.18,2200.0,178596.0,4097.0,Mar 02 04:25 PM,1179725,AMT
40,SHARBUTT DAVID E,Director,2021-02-27,Sale,243.6,2200.0,535920.0,1897.0,Mar 02 04:25 PM,1179725,AMT
0,Norton Cheryl,"SVP, Chief Envrn. Officer",2020-09-02,Sale,143.78,609.0,87562.0,9442.0,Sep 03 07:20 PM,1805481,AWK
1,Lynch Walter,President and CEO,2020-08-10,Option Exercise,52.75,8454.0,445949.0,127338.0,Aug 10 05:57 PM,1430106,AWK
2,Duffy Maureen,"SVP, Commuications&ExtAffairs",2020-08-10,Option Exercise,44.06,4659.0,205276.0,21606.0,Aug 10 06:02 PM,1531235,AWK
3,Duffy Maureen,"SVP, Commuications&ExtAffairs",2020-08-10,Sale,149.8,4659.0,697918.0,16947.0,Aug 10 06:02 PM,1531235,AWK
4,Lynch Walter,President and CEO,2020-08-10,Sale,148.82,8454.0,1258124.0,118884.0,Aug 10 05:57 PM,1430106,AWK
5,Yates Lloyd M,Director,2020-05-13,Buy,115.95,2000.0,231900.0,6100.0,May 15 04:33 PM,1311411,AWK
6,Kennedy Melanie M,"SVP, Human Resources",2020-03-02,Option Exercise,58.92,3959.0,233253.0,12527.0,Mar 04 09:27 AM,1699352,AWK
7,Kennedy Melanie M,"SVP, Human Resources",2020-03-02,Sale,127.7,5048.0,644643.0,7479.0,Mar 04 09:27 AM,1699352,AWK
8,Sgro Michael A,"EVP,General Counsel, Secretary",2021-02-21,Sale,137.69,9502.0,1308330.0,10612.0,Feb 25 10:13 AM,1628956,AWK
9,Warnock Loyd A,"SVP, Chief EA and Corp. BD Off",2021-02-21,Sale,137.74,6200.0,853988.0,10345.0,Feb 25 10:11 AM,1296668,AWK
0,MOORE COLIN,EVP & Global CIO,2021-02-03,Option Exercise,112.96,176008.0,19882132.0,233783.0,Feb 03 05:05 PM,1205983,AMP
1,THISSEN KAREN WILSON,Executive VP and GC,2021-02-03,Option Exercise,123.37,4728.0,583293.0,18806.0,Feb 03 05:04 PM,1695293,AMP
2,TRUSCOTT WILLIAM F,"CEO, Global Asset Management",2021-02-03,Option Exercise,128.76,58874.0,7580616.0,72800.0,Feb 03 05:04 PM,1282835,AMP
3,THISSEN KAREN WILSON,Executive VP and GC,2021-02-03,Sale,204.94,1307.0,267850.0,14078.0,Feb 03 05:04 PM,1695293,AMP
4,MOORE COLIN,EVP & Global CIO,2021-02-03,Sale,202.6,44068.0,8928040.0,57775.0,Feb 03 05:05 PM,1205983,AMP
5,TRUSCOTT WILLIAM F,"CEO, Global Asset Management",2021-02-03,Sale,203.61,12002.0,2443754.0,32447.0,Feb 03 05:04 PM,1282835,AMP
6,Smyth Gerard P.,EVP Technology and CIO,2021-01-29,Option Exercise,87.79,3923.0,344400.0,12182.0,Feb 02 06:24 PM,1823254,AMP
7,Sweeney Joseph Edward,Pres-AWM Products & Services,2020-12-03,Option Exercise,128.76,27466.0,3536522.0,47574.0,Dec 07 04:31 PM,1335749,AMP
8,Hutt John R.,Sr Vice Pres and Controller,2020-12-03,Sale,196.12,302.0,59229.0,1978.0,Dec 07 04:32 PM,1778665,AMP
9,Sweeney Joseph Edward,Pres-AWM Products & Services,2020-12-03,Sale,195.3,6974.0,1362017.0,18008.0,Dec 07 04:31 PM,1335749,AMP
10,Berman Walter Stanley,Executive VP and CFO,2020-11-30,Option Exercise,128.76,40000.0,5150400.0,57760.0,Dec 02 04:47 PM,1335761,AMP
11,Berman Walter Stanley,Executive VP and CFO,2020-11-30,Sale,186.69,6633.0,1238316.0,17760.0,Dec 02 04:47 PM,1335761,AMP
12,TRUSCOTT WILLIAM F,"CEO, Global Asset Management",2020-11-30,Sale,188.0,21005.0,3948940.0,27652.0,Dec 02 04:46 PM,1282835,AMP
13,THISSEN KAREN WILSON,Executive VP and GC,2020-11-25,Sale,189.66,1132.0,214689.0,13032.0,Dec 01 03:16 PM,1695293,AMP
14,Smyth Gerard P.,EVP Technology and CIO,2020-11-20,Option Exercise,107.61,2936.0,315943.0,10397.0,Nov 24 05:40 PM,1823254,AMP
15,MOORE COLIN,EVP & Global CIO,2020-11-11,Sale,181.86,12322.0,2240846.0,55051.0,Nov 13 04:00 PM,1205983,AMP
16,Berman Walter Stanley,Executive VP and CFO,2020-11-09,Option Exercise,87.79,62955.0,5526819.0,80715.0,Nov 12 06:13 PM,1335761,AMP
17,Hutt John R.,Sr Vice Pres and Controller,2020-11-09,Option Exercise,65.31,1092.0,71319.0,2906.0,Nov 12 06:14 PM,1778665,AMP
18,CRACCHIOLO JAMES M,Chairman and CEO,2020-11-09,Option Exercise,128.76,186058.0,23956828.0,391117.0,Nov 12 06:14 PM,1196484,AMP
19,Berman Walter Stanley,Executive VP and CFO,2020-11-09,Sale,182.95,15514.0,2838305.0,17760.0,Nov 12 06:13 PM,1335761,AMP
20,CRACCHIOLO JAMES M,Chairman and CEO,2020-11-09,Sale,184.39,52402.0,9662526.0,179943.0,Nov 12 06:14 PM,1196484,AMP
21,CRACCHIOLO JAMES M,Chairman and CEO,2020-11-05,Sale,172.46,46005.0,7934040.0,205059.0,Nov 06 04:18 PM,1196484,AMP
22,CRACCHIOLO JAMES M,Chairman and CEO,2020-11-04,Option Exercise,87.79,191808.0,16838824.0,425372.0,Nov 06 04:18 PM,1196484,AMP
23,CRACCHIOLO JAMES M,Chairman and CEO,2020-11-04,Sale,171.79,28534.0,4901782.0,251064.0,Nov 06 04:18 PM,1196484,AMP
24,Sweeney Joseph Edward,Pres-AWM Products & Services,2020-11-03,Option Exercise,107.61,24853.0,2674431.0,52161.0,Nov 05 04:38 PM,1335749,AMP
25,Sweeney Joseph Edward,Pres-AWM Products & Services,2020-11-03,Sale,167.73,10927.0,1832777.0,20108.0,Nov 05 04:38 PM,1335749,AMP
26,Sharpe Robert Francis JR,Director,2020-11-02,Sale,164.55,1000.0,164545.0,5180.0,Nov 04 04:16 PM,1340573,AMP
27,THISSEN KAREN WILSON,Executive VP and GC,2020-10-30,Sale,159.22,620.0,98716.0,14164.0,Nov 03 05:36 PM,1695293,AMP
28,Woerner John Robert,Pres Ins & Chief Strat Officer,2020-08-11,Option Exercise,107.61,20581.0,2214721.0,54152.0,Aug 13 04:32 PM,1336621,AMP
29,Woerner John Robert,Pres Ins & Chief Strat Officer,2020-08-11,Sale,163.83,9873.0,1617461.0,27402.0,Aug 13 04:32 PM,1336621,AMP
30,Sharpe Robert Francis JR,Director,2020-05-26,Sale,141.03,1000.0,141030.0,6180.0,May 27 05:02 PM,1340573,AMP
31,Kupper Randy,EVP Technology and CIO,2021-02-20,Sale,179.55,6862.0,1232104.0,19202.0,Feb 24 04:22 PM,1552030,AMP
32,CRACCHIOLO JAMES M,Chairman and CEO,2021-02-19,Sale,178.59,25429.0,4541462.0,233564.0,Feb 19 04:59 PM,1196484,AMP
33,CRACCHIOLO JAMES M,Chairman and CEO,2021-02-18,Option Exercise,107.61,169313.0,18219772.0,465478.0,Feb 19 04:59 PM,1196484,AMP
34,TRUSCOTT WILLIAM F,"CEO, Global Asset Management",2021-02-18,Option Exercise,107.61,54910.0,5908865.0,70708.0,Feb 19 05:02 PM,1282835,AMP
35,Berman Walter Stanley,Executive VP and CFO,2021-02-18,Option Exercise,107.61,54910.0,5908865.0,113672.0,Feb 19 05:02 PM,1335761,AMP
36,TRUSCOTT WILLIAM F,"CEO, Global Asset Management",2021-02-18,Sale,177.88,11998.0,2134229.0,59401.0,Feb 19 05:02 PM,1282835,AMP
37,Berman Walter Stanley,Executive VP and CFO,2021-02-18,Sale,177.43,52160.0,9254974.0,17760.0,Feb 19 05:02 PM,1335761,AMP
38,CRACCHIOLO JAMES M,Chairman and CEO,2021-02-18,Sale,177.46,70108.0,12441366.0,258993.0,Feb 19 04:59 PM,1196484,AMP
39,CRACCHIOLO JAMES M,Chairman and CEO,2021-02-14,Sale,178.28,46081.0,8215265.0,257241.0,Feb 19 04:59 PM,1196484,AMP
40,THISSEN KAREN WILSON,Executive VP and GC,2021-02-10,Option Exercise,87.79,6120.0,537275.0,19314.0,Feb 10 05:27 PM,1695293,AMP
41,THISSEN KAREN WILSON,Executive VP and GC,2021-02-10,Sale,175.72,530.0,93132.0,14784.0,Feb 10 05:27 PM,1695293,AMP
0,Mauch Robert P.,Executive Vice President,2021-01-06,Option Exercise,88.71,16561.0,1469126.0,38363.0,Jan 07 04:16 PM,1633897,ABC
1,Mauch Robert P.,Executive Vice President,2021-01-06,Sale,105.06,16561.0,1739899.0,21802.0,Jan 07 04:16 PM,1633897,ABC
2,Mauch Robert P.,Executive Vice President,2020-12-14,Option Exercise,75.61,59041.0,4464090.0,99362.0,Dec 16 09:38 AM,1633897,ABC
3,Mauch Robert P.,Executive Vice President,2020-12-14,Sale,98.02,77560.0,7602431.0,21802.0,Dec 16 09:38 AM,1633897,ABC
4,Chou John G.,Executive Vice President,2020-11-09,Option Exercise,68.49,5602.0,383681.0,57397.0,Nov 10 04:01 PM,1412636,ABC
5,Chou John G.,Executive Vice President,2020-11-09,Sale,108.42,5602.0,607369.0,51795.0,Nov 10 04:01 PM,1412636,ABC
6,Chou John G.,Executive Vice President,2020-10-15,Option Exercise,68.49,5602.0,383681.0,57397.0,Oct 16 04:03 PM,1412636,ABC
7,Chou John G.,Executive Vice President,2020-10-15,Sale,97.89,5602.0,548380.0,51795.0,Oct 16 04:03 PM,1412636,ABC
8,Clark Gina,Executive Vice President,2020-09-25,Option Exercise,88.71,2479.0,219912.0,17292.0,Sep 28 04:02 PM,1625811,ABC
9,Clark Gina,Executive Vice President,2020-09-25,Sale,94.2,3097.0,291737.0,14813.0,Sep 28 04:02 PM,1625811,ABC
10,Chou John G.,Executive Vice President,2020-09-15,Option Exercise,68.49,5602.0,383681.0,57397.0,Sep 16 04:02 PM,1412636,ABC
11,Chou John G.,Executive Vice President,2020-09-15,Sale,94.88,5602.0,531518.0,51795.0,Sep 16 04:02 PM,1412636,ABC
12,Clark Gina,Executive Vice President,2020-08-27,Option Exercise,88.71,2479.0,219912.0,17910.0,Aug 28 04:13 PM,1625811,ABC
13,Clark Gina,Executive Vice President,2020-08-27,Sale,97.72,3097.0,302639.0,15431.0,Aug 28 04:13 PM,1625811,ABC
14,Mauch Robert P.,Executive Vice President,2020-08-20,Option Exercise,68.49,5262.0,360394.0,28091.0,Aug 21 04:32 PM,1633897,ABC
15,Mauch Robert P.,Executive Vice President,2020-08-20,Sale,101.72,5262.0,535251.0,22829.0,Aug 21 04:32 PM,1633897,ABC
16,Chou John G.,Executive Vice President,2020-08-17,Option Exercise,68.49,5602.0,383681.0,57397.0,Aug 19 03:52 PM,1412636,ABC
17,Chou John G.,Executive Vice President,2020-08-17,Sale,104.28,5602.0,584177.0,51795.0,Aug 19 03:52 PM,1412636,ABC
18,Clark Gina,Executive Vice President,2020-07-27,Option Exercise,88.71,2479.0,219912.0,18528.0,Jul 28 04:03 PM,1625811,ABC
19,Clark Gina,Executive Vice President,2020-07-27,Sale,103.38,3097.0,320168.0,16049.0,Jul 28 04:03 PM,1625811,ABC
20,Mauch Robert P.,Executive Vice President,2020-07-20,Option Exercise,68.49,5262.0,360394.0,28091.0,Jul 21 04:01 PM,1633897,ABC
21,Mauch Robert P.,Executive Vice President,2020-07-20,Sale,104.4,5262.0,549353.0,22829.0,Jul 21 04:01 PM,1633897,ABC
22,Chou John G.,Executive Vice President,2020-07-15,Option Exercise,68.49,5602.0,383681.0,57397.0,Jul 16 04:02 PM,1412636,ABC
23,Chou John G.,Executive Vice President,2020-07-15,Sale,100.43,5602.0,562609.0,51795.0,Jul 16 04:02 PM,1412636,ABC
24,COLLIS STEVEN H,"Chairman, President & CEO",2020-07-06,Option Exercise,68.49,19904.0,1363225.0,162026.0,Jul 07 04:42 PM,1191508,ABC
25,COLLIS STEVEN H,"Chairman, President & CEO",2020-07-06,Sale,100.59,19904.0,2002143.0,142122.0,Jul 07 04:42 PM,1191508,ABC
26,Clark Gina,Executive Vice President,2020-06-26,Option Exercise,88.71,2480.0,220001.0,19147.0,Jun 30 10:14 AM,1625811,ABC
27,Clark Gina,Executive Vice President,2020-06-26,Sale,100.47,3098.0,311256.0,16667.0,Jun 30 10:14 AM,1625811,ABC
28,Mauch Robert P.,Executive Vice President,2020-06-19,Option Exercise,68.49,5262.0,360394.0,28091.0,Jun 22 04:04 PM,1633897,ABC
29,Mauch Robert P.,Executive Vice President,2020-06-19,Sale,102.0,5262.0,536724.0,22829.0,Jun 22 04:04 PM,1633897,ABC
30,Chou John G.,Executive Vice President,2020-06-15,Option Exercise,68.49,5603.0,383749.0,57398.0,Jun 16 04:11 PM,1412636,ABC
31,Chou John G.,Executive Vice President,2020-06-15,Sale,93.44,5603.0,523544.0,51795.0,Jun 16 04:11 PM,1412636,ABC
32,COLLIS STEVEN H,"Chairman, President & CEO",2020-06-08,Option Exercise,68.49,19905.0,1363293.0,162027.0,Jun 09 04:02 PM,1191508,ABC
33,Krikorian Lazarus,SVP & Chief Accounting Officer,2020-06-08,Option Exercise,88.71,19386.0,1719732.0,30650.0,Jun 09 04:04 PM,1627534,ABC
34,HENNEY JANE E MD,Director,2020-06-08,Option Exercise,37.43,3528.0,132053.0,21904.0,Jun 09 04:06 PM,1191522,ABC
35,HENNEY JANE E MD,Director,2020-06-08,Sale,97.99,3528.0,345709.0,18376.0,Jun 09 04:06 PM,1191522,ABC
36,Krikorian Lazarus,SVP & Chief Accounting Officer,2020-06-08,Sale,101.88,19386.0,1975046.0,11264.0,Jun 09 04:04 PM,1627534,ABC
37,COLLIS STEVEN H,"Chairman, President & CEO",2020-06-08,Sale,101.62,19905.0,2022746.0,142122.0,Jun 09 04:02 PM,1191508,ABC
38,Clark Gina,Executive Vice President,2020-05-27,Option Exercise,88.71,2480.0,220001.0,19765.0,May 28 04:01 PM,1625811,ABC
39,Clark Gina,Executive Vice President,2020-05-27,Sale,90.96,3098.0,281794.0,17285.0,May 28 04:01 PM,1625811,ABC
40,Mauch Robert P.,Executive Vice President,2020-05-20,Option Exercise,68.49,5262.0,360394.0,28091.0,May 21 05:54 PM,1633897,ABC
41,Mauch Robert P.,Executive Vice President,2020-05-20,Sale,90.0,5262.0,473580.0,22829.0,May 21 05:54 PM,1633897,ABC
42,GOCHNAUER RICHARD W,Director,2020-05-19,Option Exercise,37.43,10585.0,396197.0,22949.0,May 20 04:31 PM,1214315,ABC
43,GOCHNAUER RICHARD W,Director,2020-05-19,Sale,90.18,10585.0,954555.0,12364.0,May 20 04:31 PM,1214315,ABC
44,Chou John G.,Executive Vice President,2020-05-15,Option Exercise,68.49,5603.0,383749.0,57398.0,May 18 04:03 PM,1412636,ABC
45,Chou John G.,Executive Vice President,2020-05-15,Sale,83.36,5603.0,467066.0,51795.0,May 18 04:03 PM,1412636,ABC
46,COLLIS STEVEN H,"Chairman, President & CEO",2020-05-04,Option Exercise,68.49,19905.0,1363293.0,162027.0,May 05 04:05 PM,1191508,ABC
47,COLLIS STEVEN H,"Chairman, President & CEO",2020-05-04,Sale,86.25,19905.0,1716806.0,142122.0,May 05 04:05 PM,1191508,ABC
48,Clark Gina,Executive Vice President,2020-04-27,Option Exercise,88.71,2480.0,220001.0,20383.0,Apr 28 04:06 PM,1625811,ABC
49,Clark Gina,Executive Vice President,2020-04-27,Sale,89.6,3099.0,277664.0,17903.0,Apr 28 04:06 PM,1625811,ABC
50,Mauch Robert P.,Executive Vice President,2020-04-20,Option Exercise,68.49,5262.0,360394.0,28091.0,Apr 21 04:05 PM,1633897,ABC
51,Mauch Robert P.,Executive Vice President,2020-04-20,Sale,90.0,5262.0,473580.0,22829.0,Apr 21 04:05 PM,1633897,ABC
52,COLLIS STEVEN H,"Chairman, President & CEO",2020-04-06,Option Exercise,68.49,19905.0,1363293.0,162027.0,Apr 07 04:04 PM,1191508,ABC
53,COLLIS STEVEN H,"Chairman, President & CEO",2020-04-06,Sale,84.75,19905.0,1686949.0,142122.0,Apr 07 04:04 PM,1191508,ABC
54,Mauch Robert P.,Executive Vice President,2020-03-31,Option Exercise,68.49,5263.0,360463.0,28092.0,Apr 01 04:03 PM,1633897,ABC
55,Mauch Robert P.,Executive Vice President,2020-03-31,Sale,90.0,5263.0,473670.0,22829.0,Apr 01 04:03 PM,1633897,ABC
56,DURCAN DERMOT MARK,Director,2020-03-23,Buy,74.33,1350.0,100342.0,6717.0,Mar 23 04:12 PM,1202358,ABC
57,DURCAN DERMOT MARK,Director,2020-03-13,Buy,82.62,1225.0,101212.0,5367.0,Mar 16 04:02 PM,1202358,ABC
58,COLLIS STEVEN H,"Chairman, President & CEO",2020-03-09,Option Exercise,68.49,19905.0,1363293.0,162027.0,Mar 10 04:06 PM,1191508,ABC
59,COLLIS STEVEN H,"Chairman, President & CEO",2020-03-09,Sale,81.74,19905.0,1627035.0,142122.0,Mar 10 04:06 PM,1191508,ABC
60,DURCAN DERMOT MARK,Director,2020-03-03,Option Exercise,0.0,1360.0,0.0,4142.0,Mar 04 04:02 PM,1202358,ABC
61,Gaddes Kathy H.,Executive Vice President,2021-02-21,Option Exercise,75.61,22140.0,1674005.0,29046.0,Feb 24 04:01 PM,1672979,ABC
62,Gaddes Kathy H.,Executive Vice President,2021-02-21,Sale,96.84,22140.0,2144038.0,6906.0,Feb 24 04:01 PM,1672979,ABC
63,HYLE KATHLEEN W,Director,2021-02-12,Option Exercise,37.43,2500.0,93575.0,13532.0,Feb 13 04:09 PM,1117310,ABC
64,HYLE KATHLEEN W,Director,2021-02-12,Sale,95.0,2500.0,237500.0,11032.0,Feb 13 04:09 PM,1117310,ABC
65,COLLIS STEVEN H,"Chairman, President & CEO",2021-02-10,Option Exercise,68.49,19905.0,1363293.0,162027.0,Feb 11 04:21 PM,1191508,ABC
66,COLLIS STEVEN H,"Chairman, President & CEO",2021-02-10,Sale,93.2,19905.0,1855146.0,142122.0,Feb 11 04:21 PM,1191508,ABC
0,MONTGOMERY THOMAS M,SR. VP. - COMPTROLLER,2020-12-28,Option Exercise,46.96,6130.0,287865.0,26900.0,Dec 28 04:06 PM,1667155,AME
1,MONTGOMERY THOMAS M,SR. VP. - COMPTROLLER,2020-12-28,Sale,120.25,6130.0,737109.0,20770.0,Dec 28 04:06 PM,1667155,AME
2,Burke William Joseph,Executive VP - CFO,2020-12-23,Option Exercise,46.96,18259.0,857443.0,90518.0,Dec 28 08:22 AM,1549620,AME
3,Burke William Joseph,Executive VP - CFO,2020-12-23,Sale,118.6,18259.0,2165592.0,72259.0,Dec 28 08:22 AM,1549620,AME
4,Hardin John Wesley,PRES. - ELECTRONIC INSTRUMENTS,2020-12-22,Option Exercise,52.27,20530.0,1073103.0,75938.0,Dec 28 08:34 AM,1439359,AME
5,Burke William Joseph,Executive VP - CFO,2020-12-22,Option Exercise,46.96,4781.0,224516.0,77040.0,Dec 28 08:22 AM,1549620,AME
6,Burke William Joseph,Executive VP - CFO,2020-12-22,Sale,118.52,4781.0,566657.0,72259.0,Dec 28 08:22 AM,1549620,AME
7,Hardin John Wesley,PRES. - ELECTRONIC INSTRUMENTS,2020-12-22,Sale,118.15,20530.0,2425599.0,55408.0,Dec 28 08:34 AM,1439359,AME
8,Hardin John Wesley,PRES. - ELECTRONIC INSTRUMENTS,2020-12-21,Option Exercise,52.27,1100.0,57497.0,56508.0,Dec 22 09:15 AM,1439359,AME
9,Burke William Joseph,Executive VP - CFO,2020-12-21,Option Exercise,46.96,1722.0,80865.0,73981.0,Dec 22 09:28 AM,1549620,AME
10,Burke William Joseph,Executive VP - CFO,2020-12-21,Sale,118.54,1722.0,204121.0,72259.0,Dec 22 09:28 AM,1549620,AME
11,Hardin John Wesley,PRES. - ELECTRONIC INSTRUMENTS,2020-12-21,Sale,118.53,1100.0,130388.0,55408.0,Dec 22 09:15 AM,1439359,AME
12,Hardin John Wesley,PRES. - ELECTRONIC INSTRUMENTS,2020-12-18,Option Exercise,52.27,2700.0,141129.0,58108.0,Dec 22 09:15 AM,1439359,AME
13,Burke William Joseph,Executive VP - CFO,2020-12-18,Option Exercise,46.96,238.0,11176.0,72497.0,Dec 22 09:28 AM,1549620,AME
14,Burke William Joseph,Executive VP - CFO,2020-12-18,Sale,118.51,238.0,28205.0,72259.0,Dec 22 09:28 AM,1549620,AME
15,Hardin John Wesley,PRES. - ELECTRONIC INSTRUMENTS,2020-12-18,Sale,118.5,2700.0,319961.0,55408.0,Dec 22 09:15 AM,1439359,AME
16,ZAPICO DAVID A,CHIEF EXECUTIVE OFFICER,2020-12-15,Option Exercise,50.67,83040.0,4207751.0,251453.0,Dec 16 04:34 PM,1262305,AME
