,Insider Trading,Relationship,Date,Transaction,Cost,#Shares,Value ($),#Shares Total,SEC Form 4,Insider_id,Ticker
74,Jejurikar Shailesh,CEO - Fabric & Home Care,2020-08-03,Option Exercise,67.52,31209.0,2107232.0,31473.0,Aug 05 03:23 PM,1746310,PG
75,Jejurikar Shailesh,CEO - Fabric & Home Care,2020-08-03,Sale,130.56,31209.0,4074647.0,264.0,Aug 05 03:23 PM,1746310,PG
76,Keith R. Alexandra,CEO - Beauty,2020-07-31,Option Exercise,78.66,5797.0,455992.0,16835.0,Aug 03 03:37 PM,1710268,PG
77,Keith R. Alexandra,CEO - Beauty,2020-07-31,Option Exercise,78.66,26074.0,2050981.0,71088.0,Aug 03 03:37 PM,1710268,PG
78,Coombe Gary A,CEO - Grooming,2020-07-31,Option Exercise,76.18,26136.0,1991040.0,35330.0,Aug 03 03:47 PM,1623622,PG
79,Bishop Steven D,CEO - Health Care,2020-07-31,Option Exercise,76.18,68452.0,5214673.0,109577.0,Aug 03 03:56 PM,1669212,PG
80,Taylor David S,"Chairman, President & CEO",2020-07-31,Option Exercise,78.66,30000.0,2359800.0,273429.0,Aug 03 04:00 PM,1505989,PG
81,Grabowski Mary Theresa,Chief Human Resources Officer,2020-07-31,Option Exercise,77.92,21431.0,1669814.0,16896.0,Aug 03 04:09 PM,1747030,PG
82,Sheppard Valarie L,"Controller, Treas. & Group VP",2020-07-31,Option Exercise,67.52,14800.0,999296.0,39929.0,Aug 03 04:13 PM,1334175,PG
83,Grabowski Mary Theresa,Chief Human Resources Officer,2020-07-31,Sale,130.0,21431.0,2786030.0,1896.0,Aug 03 04:09 PM,1747030,PG
84,Taylor David S,"Chairman, President & CEO",2020-07-31,Sale,130.22,30000.0,3906564.0,243429.0,Aug 03 04:00 PM,1505989,PG
85,Bishop Steven D,CEO - Health Care,2020-07-31,Sale,130.0,68452.0,8898760.0,41125.0,Aug 03 03:56 PM,1669212,PG
86,Coombe Gary A,CEO - Grooming,2020-07-31,Sale,130.0,26136.0,3397680.0,9194.0,Aug 03 03:47 PM,1623622,PG
87,TASTAD CAROLYN M,Group Pres-Chief Sales Officer,2020-07-31,Sale,130.0,9416.0,1224080.0,47824.0,Aug 03 04:20 PM,1597938,PG
88,Sheppard Valarie L,"Controller, Treas. & Group VP",2020-07-31,Sale,130.0,14800.0,1924000.0,25129.0,Aug 03 04:13 PM,1334175,PG
89,Keith R. Alexandra,CEO - Beauty,2020-07-31,Sale,130.0,7647.0,994110.0,9188.0,Aug 03 03:37 PM,1710268,PG
90,Keith R. Alexandra,CEO - Beauty,2020-07-31,Sale,130.0,26074.0,3389620.0,45014.0,Aug 03 03:37 PM,1710268,PG
91,Taylor David S,"Chairman, President & CEO",2020-05-29,Option Exercise,78.66,30000.0,2359800.0,273429.0,May 29 04:59 PM,1505989,PG
92,Taylor David S,"Chairman, President & CEO",2020-05-29,Sale,115.47,30000.0,3464022.0,243429.0,May 29 04:59 PM,1505989,PG
93,Moeller Jon R,"Vice Chairman, COO and CFO",2020-05-28,Option Exercise,78.66,130626.0,10275041.0,261352.0,May 29 04:31 PM,1450613,PG
94,Moeller Jon R,"Vice Chairman, COO and CFO",2020-05-28,Option Exercise,78.66,20217.0,1590269.0,27551.0,May 29 04:31 PM,1450613,PG
95,Moeller Jon R,"Vice Chairman, COO and CFO",2020-05-28,Sale,116.37,130626.0,15200712.0,130726.0,May 29 04:31 PM,1450613,PG
96,Moeller Jon R,"Vice Chairman, COO and CFO",2020-05-28,Sale,116.12,20217.0,2347600.0,7334.0,May 29 04:31 PM,1450613,PG
97,PELTZ NELSON,Director,2020-05-15,Sale,113.01,404714.0,45737038.0,10821934.0,May 15 06:55 PM,928265,PG
98,PELTZ NELSON,Director,2020-05-14,Sale,111.55,7164819.0,799265175.0,11226648.0,May 15 06:55 PM,928265,PG
99,PELTZ NELSON,Director,2020-05-13,Sale,114.5,1005263.0,115100475.0,18391467.0,May 15 06:55 PM,928265,PG
0,IGER ROBERT A,Executive Chairman,2021-02-02,Option Exercise,38.75,237136.0,9189020.0,1415125.0,Feb 04 09:16 PM,1207394,DIS
1,IGER ROBERT A,Executive Chairman,2021-02-02,Sale,176.03,237136.0,41743372.0,1177989.0,Feb 04 09:16 PM,1207394,DIS
2,McCarthy Christine M,SEVP-Chief Financial Officer,2021-01-25,Option Exercise,39.65,25000.0,991188.0,177845.0,Jan 27 08:29 PM,1332169,DIS
3,McCarthy Christine M,SEVP-Chief Financial Officer,2021-01-25,Sale,172.0,25000.0,4300000.0,152845.0,Jan 27 08:29 PM,1332169,DIS
4,IGER ROBERT A,Executive Chairman,2021-01-22,Option Exercise,38.75,15640.0,606050.0,1193794.0,Jan 22 08:29 PM,1207394,DIS
5,IGER ROBERT A,Executive Chairman,2021-01-22,Sale,175.01,15640.0,2737103.0,1178154.0,Jan 22 08:29 PM,1207394,DIS
6,IGER ROBERT A,Executive Chairman,2021-01-21,Option Exercise,38.75,1300.0,50375.0,1179454.0,Jan 22 08:29 PM,1207394,DIS
7,IGER ROBERT A,Executive Chairman,2021-01-21,Sale,175.0,1300.0,227500.0,1178154.0,Jan 22 08:29 PM,1207394,DIS
8,McCarthy Christine M,SEVP-Chief Financial Officer,2021-01-20,Option Exercise,39.65,5000.0,198238.0,157845.0,Jan 22 08:29 PM,1332169,DIS
9,IGER ROBERT A,Executive Chairman,2021-01-20,Option Exercise,38.75,478003.0,18522616.0,1656157.0,Jan 22 08:29 PM,1207394,DIS
10,IGER ROBERT A,Executive Chairman,2021-01-20,Sale,175.92,478003.0,84090086.0,1178154.0,Jan 22 08:29 PM,1207394,DIS
11,McCarthy Christine M,SEVP-Chief Financial Officer,2021-01-20,Sale,177.24,5000.0,886200.0,152845.0,Jan 22 08:29 PM,1332169,DIS
12,McCarthy Christine M,SEVP-Chief Financial Officer,2021-01-15,Option Exercise,39.65,4139.0,164101.0,156984.0,Jan 15 07:01 PM,1332169,DIS
13,McCarthy Christine M,SEVP-Chief Financial Officer,2021-01-15,Sale,173.0,4139.0,716047.0,152845.0,Jan 15 07:01 PM,1332169,DIS
14,IGER ROBERT A,Executive Chairman,2020-12-31,Option Exercise,181.84,60541.0,11008473.0,1206748.0,Jan 05 08:20 PM,1207394,DIS
15,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",2020-12-23,Sale,172.96,1187.0,205304.0,98922.0,Dec 23 07:28 PM,1270528,DIS
16,Mucha Zenia B.,SEVP & Chief Comms Officer,2020-12-23,Sale,172.96,797.0,137849.0,19620.0,Dec 23 07:28 PM,1755138,DIS
17,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",2020-12-23,Sale,172.96,1062.0,183684.0,34620.0,Dec 23 07:27 PM,1211698,DIS
18,Chapek Robert A,Chief Executive Officer,2020-12-22,Option Exercise,170.31,388.0,66078.0,9448.0,Dec 23 07:28 PM,1805003,DIS
19,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",2020-12-22,Option Exercise,170.31,517.0,88048.0,100626.0,Dec 23 07:28 PM,1270528,DIS
20,Mucha Zenia B.,SEVP & Chief Comms Officer,2020-12-22,Option Exercise,170.31,217.0,36956.0,20634.0,Dec 23 07:28 PM,1755138,DIS
21,Mucha Zenia B.,SEVP & Chief Comms Officer,2020-12-22,Sale,170.0,1682.0,285940.0,20417.0,Dec 22 08:04 PM,1755138,DIS
22,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",2020-12-22,Sale,170.0,2908.0,494360.0,35682.0,Dec 22 08:04 PM,1211698,DIS
23,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",2020-12-22,Sale,170.0,6318.0,1074060.0,100109.0,Dec 22 08:05 PM,1270528,DIS
24,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",2020-12-21,Option Exercise,170.07,2356.0,400673.0,109543.0,Dec 22 08:05 PM,1270528,DIS
25,Parker Mary Jayne,SEVP and Chief HR Officer,2020-12-21,Option Exercise,170.07,1656.0,281628.0,8258.0,Dec 22 08:06 PM,1473846,DIS
26,McCarthy Christine M,SEVP-Chief Financial Officer,2020-12-21,Option Exercise,170.07,2446.0,415979.0,154058.0,Dec 22 08:05 PM,1332169,DIS
27,Mucha Zenia B.,SEVP & Chief Comms Officer,2020-12-21,Option Exercise,170.07,1518.0,258159.0,22820.0,Dec 22 08:04 PM,1755138,DIS
28,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",2020-12-21,Option Exercise,170.07,2108.0,358497.0,40767.0,Dec 22 08:04 PM,1211698,DIS
29,Chapek Robert A,Chief Executive Officer,2020-12-21,Option Exercise,170.07,2302.0,391490.0,10148.0,Dec 22 08:04 PM,1805003,DIS
30,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",2020-12-21,Sale,168.94,1947.0,328926.0,106427.0,Dec 22 08:05 PM,1270528,DIS
31,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",2020-12-21,Sale,168.94,1131.0,191071.0,38590.0,Dec 22 08:04 PM,1211698,DIS
32,Parker Mary Jayne,SEVP and Chief HR Officer,2020-12-19,Option Exercise,174.06,9728.0,1693230.0,9147.0,Dec 22 08:06 PM,1473846,DIS
33,McCarthy Christine M,SEVP-Chief Financial Officer,2020-12-19,Option Exercise,174.06,14014.0,2439290.0,155135.0,Dec 22 08:05 PM,1332169,DIS
34,IGER ROBERT A,Executive Chairman,2020-12-19,Option Exercise,174.06,47418.0,8253689.0,1168921.0,Dec 22 08:05 PM,1207394,DIS
35,Mucha Zenia B.,SEVP & Chief Comms Officer,2020-12-19,Option Exercise,174.06,6453.0,1123142.0,22959.0,Dec 22 08:04 PM,1755138,DIS
36,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",2020-12-19,Option Exercise,174.06,5772.0,1004683.0,39820.0,Dec 22 08:04 PM,1211698,DIS
37,Chapek Robert A,Chief Executive Officer,2020-12-19,Option Exercise,174.06,10727.0,1867123.0,10352.0,Dec 22 08:04 PM,1805003,DIS
38,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",2020-12-19,Option Exercise,174.06,12380.0,2154956.0,110318.0,Dec 22 08:05 PM,1270528,DIS
39,Mucha Zenia B.,SEVP & Chief Comms Officer,2020-12-17,Option Exercise,76.94,37524.0,2886978.0,53884.0,Dec 18 09:43 PM,1755138,DIS
40,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",2020-12-17,Option Exercise,173.4,3863.0,669844.0,102785.0,Dec 18 09:43 PM,1270528,DIS
41,Chapek Robert A,Chief Executive Officer,2020-12-17,Option Exercise,173.4,2903.0,503380.0,2903.0,Dec 18 09:42 PM,1805003,DIS
42,McCarthy Christine M,SEVP-Chief Financial Officer,2020-12-17,Option Exercise,173.4,4770.0,827118.0,146071.0,Dec 18 09:43 PM,1332169,DIS
43,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",2020-12-17,Option Exercise,173.4,2246.0,389456.0,36866.0,Dec 18 09:44 PM,1211698,DIS
44,Parker Mary Jayne,SEVP and Chief HR Officer,2020-12-17,Option Exercise,173.4,2710.0,469914.0,2710.0,Dec 18 09:42 PM,1473846,DIS
45,Mucha Zenia B.,SEVP & Chief Comms Officer,2020-12-17,Sale,173.34,35906.0,6224065.0,17978.0,Dec 18 09:43 PM,1755138,DIS
46,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",2020-12-11,Option Exercise,38.75,5000.0,193750.0,39620.0,Dec 15 08:00 PM,1211698,DIS
47,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",2020-12-11,Sale,169.71,5000.0,848550.0,34620.0,Dec 15 08:00 PM,1211698,DIS
48,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",2020-12-02,Option Exercise,38.75,5000.0,193750.0,39620.0,Dec 03 08:02 PM,1211698,DIS
49,Parker Mary Jayne,SEVP and Chief HR Officer,2020-12-02,Option Exercise,92.24,9731.0,897539.0,9731.0,Dec 03 08:02 PM,1473846,DIS
50,Parker Mary Jayne,SEVP and Chief HR Officer,2020-12-02,Sale,152.99,9731.0,1488746.0,0.0,Dec 03 08:02 PM,1473846,DIS
51,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",2020-12-02,Sale,153.85,5000.0,769250.0,34620.0,Dec 03 08:02 PM,1211698,DIS
52,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",2020-11-24,Option Exercise,60.38,48908.0,2953150.0,126954.0,Nov 25 06:07 PM,1270528,DIS
53,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",2020-11-24,Option Exercise,38.75,5000.0,193750.0,39620.0,Nov 25 06:06 PM,1211698,DIS
54,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",2020-11-24,Sale,149.85,5000.0,749250.0,34620.0,Nov 25 06:06 PM,1211698,DIS
55,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",2020-11-24,Sale,150.0,48908.0,7336200.0,98922.0,Nov 25 06:07 PM,1270528,DIS
56,Mucha Zenia B.,SEVP & Chief Comms Officer,2020-11-24,Sale,148.0,5800.0,858400.0,17163.0,Nov 25 06:06 PM,1755138,DIS
57,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",2020-11-09,Option Exercise,60.38,97814.0,5906176.0,154985.0,Nov 10 08:02 PM,1270528,DIS
58,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",2020-11-09,Option Exercise,38.86,17077.0,663529.0,49697.0,Nov 10 08:03 PM,1211698,DIS
59,Parker Mary Jayne,SEVP and Chief HR Officer,2020-11-09,Sale,144.99,13896.0,2014781.0,0.0,Nov 10 08:02 PM,1473846,DIS
60,Chapek Robert A,Chief Executive Officer,2020-11-09,Sale,140.0,9537.0,1335180.0,0.0,Nov 10 08:02 PM,1805003,DIS
61,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",2020-11-09,Sale,142.5,97814.0,13938500.0,98922.0,Nov 10 08:02 PM,1270528,DIS
62,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",2020-11-09,Sale,142.25,17077.0,2429280.0,34620.0,Nov 10 08:03 PM,1211698,DIS
63,Mucha Zenia B.,SEVP & Chief Comms Officer,2020-11-09,Sale,140.0,5800.0,812000.0,22963.0,Nov 10 08:02 PM,1755138,DIS
64,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",2020-10-13,Option Exercise,39.65,2000.0,79295.0,36620.0,Oct 15 07:32 PM,1211698,DIS
65,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",2020-10-13,Sale,130.95,2000.0,261900.0,34620.0,Oct 15 07:32 PM,1211698,DIS
0,HEYMAN WILLIAM H,Vice Chairman,2021-01-26,Option Exercise,106.03,3000.0,318090.0,242746.0,Jan 27 04:18 PM,1198930,TRV
1,HEYMAN WILLIAM H,Vice Chairman,2021-01-26,Sale,147.25,3000.0,441750.0,239746.0,Jan 27 04:18 PM,1198930,TRV
2,HEYMAN WILLIAM H,Vice Chairman,2021-01-25,Option Exercise,106.03,4000.0,424120.0,243746.0,Jan 27 04:18 PM,1198930,TRV
3,Schnitzer Alan D,Chairman and CEO,2021-01-25,Option Exercise,78.65,53246.0,4187798.0,211637.0,Jan 27 04:23 PM,1397350,TRV
4,Schnitzer Alan D,Chairman and CEO,2021-01-25,Sale,146.1,53246.0,7779347.0,158391.0,Jan 27 04:23 PM,1397350,TRV
5,HEYMAN WILLIAM H,Vice Chairman,2021-01-25,Sale,146.25,4000.0,585000.0,239746.0,Jan 27 04:18 PM,1198930,TRV
6,HEYMAN WILLIAM H,Vice Chairman,2020-11-18,Option Exercise,106.03,2500.0,265075.0,242246.0,Nov 20 04:08 PM,1198930,TRV
7,HEYMAN WILLIAM H,Vice Chairman,2020-11-18,Sale,137.0,2500.0,342500.0,239746.0,Nov 20 04:08 PM,1198930,TRV
8,HEYMAN WILLIAM H,Vice Chairman,2020-11-16,Option Exercise,106.03,5000.0,530150.0,244746.0,Nov 18 04:38 PM,1198930,TRV
9,HEYMAN WILLIAM H,Vice Chairman,2020-11-16,Sale,136.21,5000.0,681056.0,239746.0,Nov 18 04:38 PM,1198930,TRV
10,OLIVO MARIA,"EVP, Strat Dev & Pres Intl",2020-11-11,Option Exercise,56.81,26284.0,1493194.0,118811.0,Nov 13 04:15 PM,1224083,TRV
11,OLIVO MARIA,"EVP, Strat Dev & Pres Intl",2020-11-11,Sale,136.09,26284.0,3576990.0,92527.0,Nov 13 04:15 PM,1224083,TRV
12,Ruegger Philip T III,Director,2020-08-11,Buy,121.06,825.0,99876.0,34885.0,Aug 12 04:06 PM,1598593,TRV
13,Ruegger Philip T III,Director,2021-02-28,Buy,118.54,670.0,79422.0,33881.0,Mar 02 04:15 PM,1598593,TRV
14,Klein Michael Frederick,"EVP & President, Personal Ins.",2021-02-24,Sale,134.68,4983.0,671096.0,0.0,Feb 25 04:29 PM,1689571,TRV
15,Toczydlowski Gregory C,"EVP & President, Business Ins.",2021-02-24,Sale,134.67,5365.0,722510.0,13219.0,Feb 25 04:35 PM,1689378,TRV
16,HEYMAN WILLIAM H,Vice Chairman,2021-02-21,Sale,135.2,7041.0,951943.0,239746.0,Feb 25 04:26 PM,1198930,TRV
0,KRISHNA ARVIND,CEO,2020-12-11,Option Exercise,0.0,16129.0,0.0,93938.0,Dec 14 04:48 PM,1629898,IBM
1,Gorsky Alex,Director,2020-11-09,Buy,117.86,4232.0,498762.0,4232.0,Nov 09 03:47 PM,1453149,IBM
2,LIVERIS ANDREW N,Director,2020-11-02,Buy,112.92,2655.0,299803.0,2655.0,Nov 02 02:42 PM,1269971,IBM
3,Swedish Joseph,Director,2020-10-30,Buy,111.01,2000.0,222020.0,5261.0,Nov 02 11:44 AM,1179745,IBM
4,FARR DAVID N,Director,2020-10-29,Buy,107.88,450.0,48545.0,450.0,Oct 30 12:29 PM,1183474,IBM
5,FARR DAVID N,Director,2020-10-29,Buy,107.68,1050.0,113064.0,7058.0,Oct 30 12:29 PM,1183474,IBM
6,WADDELL FREDERICK H,Director,2020-10-28,Buy,107.5,1000.0,107496.0,3763.0,Oct 29 12:36 PM,1223690,IBM
7,MCNABB FREDERICK WILLIAM III,Director,2020-10-28,Buy,108.01,9250.0,999125.0,9250.0,Oct 29 12:37 PM,1731814,IBM
8,TAUREL SIDNEY,Director,2020-10-27,Buy,110.75,5000.0,553725.0,28798.0,Oct 28 04:29 PM,1016844,IBM
9,Gherson Diane J,Senior Vice President,2020-08-11,Sale,129.2,4609.0,595463.0,25988.0,Aug 11 02:00 PM,1578371,IBM
10,Gherson Diane J,Senior Vice President,2020-08-10,Sale,127.0,1215.0,154305.0,30597.0,Aug 11 02:00 PM,1578371,IBM
11,Gherson Diane J,Senior Vice President,2020-08-05,Sale,126.73,1176.0,149034.0,31767.0,Aug 07 07:58 PM,1578371,IBM
12,Del Bene Robert F,"VP, Controller",2020-06-08,Option Exercise,0.0,2399.0,0.0,10641.0,Jun 09 09:35 PM,1695828,IBM
13,BROWDY MICHELLE H,Senior Vice President,2020-06-08,Option Exercise,0.0,5821.0,0.0,69563.0,Jun 09 09:35 PM,1628938,IBM
14,Gherson Diane J,Senior Vice President,2020-06-08,Option Exercise,0.0,5760.0,0.0,33953.0,Jun 09 09:34 PM,1578371,IBM
15,KELLY JOHN E III,Executive Vice President,2020-06-08,Option Exercise,0.0,9186.0,0.0,104284.0,Jun 09 09:34 PM,1180452,IBM
16,KAVANAUGH JAMES J,Sr. VP and CFO,2020-06-08,Option Exercise,0.0,6984.0,0.0,78932.0,Jun 09 09:34 PM,1433640,IBM
17,KEVERIAN KENNETH M,Senior Vice President,2020-06-08,Option Exercise,0.0,5657.0,0.0,46548.0,Jun 09 09:33 PM,1604043,IBM
18,KRISHNA ARVIND,CEO,2020-06-08,Option Exercise,0.0,7371.0,0.0,78930.0,Jun 09 09:32 PM,1629898,IBM
19,Rometty Virginia M,Executive Chairman,2020-06-08,Option Exercise,0.0,21949.0,0.0,31925.0,Jun 09 09:31 PM,1333712,IBM
20,Schroeter Martin J,Senior Vice President,2020-06-08,Option Exercise,0.0,9049.0,0.0,106283.0,Jun 09 09:29 PM,1594465,IBM
21,Del Bene Robert F,"VP, Controller",2020-06-07,Option Exercise,0.0,1389.0,0.0,9731.0,Jun 09 09:35 PM,1695828,IBM
22,BROWDY MICHELLE H,Senior Vice President,2020-06-07,Option Exercise,0.0,2788.0,0.0,66941.0,Jun 09 09:35 PM,1628938,IBM
23,Gherson Diane J,Senior Vice President,2020-06-07,Option Exercise,0.0,2788.0,0.0,31329.0,Jun 09 09:34 PM,1578371,IBM
24,KELLY JOHN E III,Executive Vice President,2020-06-07,Option Exercise,0.0,3891.0,0.0,99878.0,Jun 09 09:34 PM,1180452,IBM
25,KAVANAUGH JAMES J,Sr. VP and CFO,2020-06-07,Option Exercise,0.0,3761.0,0.0,75765.0,Jun 09 09:34 PM,1433640,IBM
26,KEVERIAN KENNETH M,Senior Vice President,2020-06-07,Option Exercise,0.0,2788.0,0.0,43986.0,Jun 09 09:33 PM,1604043,IBM
27,KRISHNA ARVIND,CEO,2020-06-07,Option Exercise,0.0,3891.0,0.0,75526.0,Jun 09 09:32 PM,1629898,IBM
28,Rometty Virginia M,Executive Chairman,2020-06-07,Option Exercise,0.0,8625.0,0.0,21019.0,Jun 09 09:31 PM,1333712,IBM
29,Schroeter Martin J,Senior Vice President,2020-06-07,Option Exercise,0.0,6031.0,0.0,103013.0,Jun 09 09:29 PM,1594465,IBM
30,Del Bene Robert F,"VP, Controller",2020-06-01,Option Exercise,0.0,690.0,0.0,8606.0,Jun 02 09:15 PM,1695828,IBM
31,Del Bene Robert F,"VP, Controller",2021-02-26,Sale,140.38,1175.0,164952.0,7891.0,Feb 27 06:43 PM,1695828,IBM
32,Del Bene Robert F,"VP, Controller",2021-02-20,Sale,151.24,1175.0,177712.0,9066.0,Feb 21 05:03 PM,1695828,IBM
33,Del Bene Robert F,"VP, Controller",2021-02-19,Sale,150.82,1175.0,177211.0,10241.0,Feb 21 05:03 PM,1695828,IBM
34,Del Bene Robert F,"VP, Controller",2021-02-14,Sale,151.97,1175.0,178560.0,11416.0,Feb 18 04:48 PM,1695828,IBM
0,Marvel Gary Michael,Chief Accounting Officer,2021-02-02,Option Exercise,74.77,4018.0,300426.0,4018.0,Feb 03 04:17 PM,1768626,CAT
1,Marvel Gary Michael,Chief Accounting Officer,2021-02-02,Sale,190.76,4018.0,766474.0,0.0,Feb 03 04:17 PM,1768626,CAT
2,Marvel Gary Michael,Chief Accounting Officer,2020-12-04,Option Exercise,83.0,2318.0,192394.0,2318.0,Dec 08 08:27 AM,1768626,CAT
3,Marvel Gary Michael,Chief Accounting Officer,2020-12-04,Sale,179.5,2318.0,416081.0,0.0,Dec 08 08:27 AM,1768626,CAT
4,Marvel Gary Michael,Chief Accounting Officer,2020-12-02,Option Exercise,83.0,4634.0,384622.0,4634.0,Dec 04 09:31 AM,1768626,CAT
5,Marvel Gary Michael,Chief Accounting Officer,2020-12-02,Sale,173.26,4634.0,802887.0,0.0,Dec 04 09:31 AM,1768626,CAT
6,Umpleby III Donald J,Chairman & CEO,2020-11-24,Option Exercise,95.66,214370.0,20506634.0,367798.0,Nov 25 05:42 PM,1566320,CAT
7,Johnson Denise C,Group President,2020-11-09,Option Exercise,146.98,55540.0,8163179.0,66936.0,Nov 10 06:48 PM,1608229,CAT
8,De Lange Bob,Group President,2020-11-09,Option Exercise,96.31,3295.0,317341.0,30099.0,Nov 10 04:11 PM,1694342,CAT
9,Johnson Denise C,Group President,2020-11-09,Sale,175.0,8894.0,1556450.0,11396.0,Nov 10 06:48 PM,1608229,CAT
10,De Lange Bob,Group President,2020-11-05,Option Exercise,96.31,2500.0,240775.0,29304.0,Nov 06 02:26 PM,1694342,CAT
11,De Lange Bob,Group President,2020-11-05,Sale,164.76,2500.0,411900.0,26804.0,Nov 06 02:26 PM,1694342,CAT
12,Umpleby III Donald J,Chairman & CEO,2020-11-03,Option Exercise,83.54,372276.0,31099701.0,242700.0,Nov 05 10:19 AM,1566320,CAT
13,Younessi Ramin,Group President,2020-11-02,Option Exercise,151.12,13135.0,1984961.0,29312.0,Nov 04 03:27 PM,1743079,CAT
14,Younessi Ramin,Group President,2020-11-02,Sale,162.49,13135.0,2134306.0,16177.0,Nov 04 03:27 PM,1743079,CAT
15,Ainsworth William P,Group President,2020-10-30,Sale,154.78,12000.0,1857360.0,64501.0,Oct 30 06:29 PM,1768624,CAT
16,Younessi Ramin,Group President,2020-10-30,Sale,154.18,20492.0,3159425.0,16177.0,Nov 02 07:11 PM,1743079,CAT
17,Long Suzette M,General Counsel/Corporate Sec.,2020-10-30,Sale,155.0,3687.0,571485.0,10549.0,Nov 02 07:10 PM,1698572,CAT
18,Marvel Gary Michael,Chief Accounting Officer,2020-10-29,Option Exercise,94.11,6498.0,611522.0,4318.0,Oct 30 06:28 PM,1768626,CAT
19,Younessi Ramin,Group President,2020-10-29,Option Exercise,138.35,18013.0,2492099.0,54682.0,Oct 30 06:28 PM,1743079,CAT
20,Younessi Ramin,Group President,2020-10-29,Sale,151.0,18013.0,2719963.0,36669.0,Oct 30 06:28 PM,1743079,CAT
21,Marvel Gary Michael,Chief Accounting Officer,2020-10-29,Sale,154.39,6498.0,1003226.0,0.0,Oct 30 06:28 PM,1768626,CAT
22,Long Suzette M,General Counsel/Corporate Sec.,2020-10-12,Option Exercise,151.12,30960.0,4678675.0,43964.0,Oct 13 06:14 PM,1698572,CAT
23,Long Suzette M,General Counsel/Corporate Sec.,2020-09-09,Option Exercise,138.35,16012.0,2215260.0,28074.0,Sep 10 06:40 PM,1698572,CAT
24,De Lange Bob,Group President,2020-09-08,Option Exercise,89.75,3994.0,358462.0,30798.0,Sep 09 07:36 PM,1694342,CAT
25,Johnson Denise C,Group President,2020-09-08,Option Exercise,95.66,34496.0,3299887.0,53214.0,Sep 09 06:59 PM,1608229,CAT
26,De Lange Bob,Group President,2020-09-08,Sale,147.0,1575.0,231525.0,26804.0,Sep 09 07:36 PM,1694342,CAT
27,Johnson Denise C,Group President,2020-09-08,Sale,146.74,19549.0,2868620.0,11396.0,Sep 09 06:59 PM,1608229,CAT
28,Umpleby III Donald J,Chairman & CEO,2020-09-02,Option Exercise,94.05,101392.0,9535533.0,112311.0,Sep 03 06:41 PM,1566320,CAT
29,Ainsworth William P,Group President,2020-08-05,Option Exercise,88.4,115649.0,10223726.0,175523.0,Aug 06 06:40 PM,1768624,CAT
30,Long Suzette M,General Counsel/Corporate Sec.,2020-08-04,Option Exercise,95.66,1971.0,188546.0,13735.0,Aug 05 07:01 PM,1698572,CAT
31,Younessi Ramin,Group President,2020-08-04,Option Exercise,95.66,15277.0,1461398.0,49659.0,Aug 05 07:02 PM,1743079,CAT
32,Marvel Gary Michael,Chief Accounting Officer,2021-02-20,Sale,137.83,589.0,81182.0,0.0,Feb 24 01:48 PM,1768626,CAT
0,Erlinger Joseph M.,"President, McDonald's USA",2020-11-16,Option Exercise,94.89,7377.0,700004.0,15564.0,Nov 18 11:15 AM,1685800,MCD
1,DeBiase Francesca A.,EVP-Gl. Chief Sup. Chain Off.,2020-11-16,Option Exercise,108.62,21930.0,2382103.0,35898.0,Nov 18 01:51 PM,1735929,MCD
2,DeBiase Francesca A.,EVP-Gl. Chief Sup. Chain Off.,2020-11-16,Sale,215.62,21930.0,4728547.0,13968.0,Nov 18 01:51 PM,1735929,MCD
3,Erlinger Joseph M.,"President, McDonald's USA",2020-11-16,Sale,215.59,7377.0,1590407.0,8187.0,Nov 18 11:15 AM,1685800,MCD
4,Borden Ian Frederick,"President, International",2020-11-10,Option Exercise,75.93,4149.0,315034.0,17870.0,Nov 12 11:00 AM,1647334,MCD
